created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,PM2.5_ATM_ug/m3
2020-03-30 00:00:00 UTC,21.69,30.77,32.22,1744.59,-91.31,28.6
2020-03-30 01:00:00 UTC,15.3,20.37,21.14,72,-91.37,19.61
2020-03-30 02:00:00 UTC,11.59,15.52,16.3,132,-91.37,15.51
2020-03-30 03:00:00 UTC,11.14,14.81,15.45,192,-90.13,14.81
2020-03-30 04:00:00 UTC,12.66,16.72,17.49,252,-92.67,16.72
2020-03-30 05:00:00 UTC,16.91,22.35,23.17,312,-91.87,22.3
2020-03-30 06:00:00 UTC,24.2,33.31,34.49,372,-91,31.49
2020-03-30 07:00:00 UTC,29.02,40.37,42.1,432,-93.13,35.75
2020-03-30 08:00:00 UTC,30.63,42.33,43.84,439.55,-92.52,36.84
2020-03-30 09:00:00 UTC,21.62,29.45,30.48,36,-93.1,28.37
2020-03-30 10:00:00 UTC,14.08,18.45,19.09,96,-93.23,18.31
2020-03-30 11:00:00 UTC,13.28,17.07,17.72,156,-92.87,17.05
2020-03-30 12:00:00 UTC,20.43,28.72,30.28,216,-92.73,27.39
2020-03-30 13:00:00 UTC,23.13,34.28,36.62,275.76,-92.79,31.22
2020-03-30 14:00:00 UTC,14.25,19.69,20.78,336,-93.03,18.57
2020-03-30 15:00:00 UTC,26.9,40.82,43.88,396,-92.87,34.04
2020-03-30 16:00:00 UTC,35.81,54.98,59.02,456,-92.43,42.47
2020-03-30 17:00:00 UTC,9.76,13.15,13.85,516,-92.47,13.11
2020-03-30 18:00:00 UTC,15.75,22.09,23.41,576,-92.1,20.63
2020-03-30 19:00:00 UTC,30.16,46.97,50.35,636,-91.87,38.84
2020-03-30 20:00:00 UTC,11.17,15.51,16.34,696,-92.8,15.04
2020-03-30 21:00:00 UTC,8.3,11.32,11.89,756,-91.8,11.32
2020-03-30 22:00:00 UTC,8.83,12.53,13.16,816,-91.93,12.53
2020-03-30 23:00:00 UTC,8.43,11.83,12.55,876,-91.53,11.83
2020-03-31 00:00:00 UTC,5.45,7.41,7.83,936,-91.9,7.4
2020-03-31 01:00:00 UTC,5.69,7.79,8.25,996,-91.6,7.79
2020-03-31 02:00:00 UTC,7.74,10.72,11.39,1056,-91.3,10.55
2020-03-31 03:00:00 UTC,6.53,8.45,8.84,1116,-91.47,8.43
2020-03-31 04:00:00 UTC,7.41,9.69,10.13,1176,-92.43,9.69
2020-03-31 05:00:00 UTC,13.86,18.08,18.8,1236,-90.87,18.08
2020-03-31 06:00:00 UTC,17.59,23.03,23.87,1296,-91.47,22.5
2020-03-31 07:00:00 UTC,21.11,28.16,29.13,1356.52,-93.14,27.07
2020-03-31 08:00:00 UTC,23.86,31.5,32.7,1416,-93.53,29.06
2020-03-31 09:00:00 UTC,18.77,25.25,26.41,1476,-92.6,24.24
2020-03-31 10:00:00 UTC,12.28,16.14,16.8,1536,-92.57,15.92
2020-03-31 11:00:00 UTC,11.65,16.34,17.32,1596,-93.07,15.92
2020-03-31 12:00:00 UTC,15.69,22.85,24.24,1656,-92.8,22.18
2020-03-31 13:00:00 UTC,8.69,10.67,11.12,1716,-91.63,9.97
2020-03-31 14:00:00 UTC,7.35,9.49,9.84,1776,-93.4,9.45
2020-03-31 15:00:00 UTC,18.35,29.02,31.2,1836,-91.63,28.07
2020-03-31 16:00:00 UTC,18.39,28.23,30.25,1896,-92,27.12
2020-03-31 17:00:00 UTC,21.9,31.16,33.08,1956,-91.67,28.14
2020-03-31 18:00:00 UTC,24.41,34.21,35.98,2016,-91.03,29.19
2020-03-31 19:00:00 UTC,17.89,26.75,28.31,2076,-92.9,25.93
2020-03-31 20:00:00 UTC,13.69,18.9,19.8,2136,-91.57,17.95
2020-03-31 21:00:00 UTC,29.89,39.77,41.01,2196,-90.93,30.21
2020-03-31 22:00:00 UTC,22.27,33.28,35.33,2256,-91.27,28.29
2020-03-31 23:00:00 UTC,9.81,13.97,14.73,2316,-90.87,13.97
2020-04-01 00:00:00 UTC,11.14,15.62,16.52,2376,-92,15.18
2020-04-01 01:00:00 UTC,9.55,12.93,13.54,2436,-90.73,12.85
2020-04-01 02:00:00 UTC,10.37,14.17,14.87,2496,-93.07,14.1
2020-04-01 03:00:00 UTC,9.29,12.91,13.49,2556,-91.8,12.91
2020-04-01 04:00:00 UTC,11.49,15.83,16.53,2616,-91.43,15.83
2020-04-01 05:00:00 UTC,17.3,23.29,24.16,2676,-91.7,23.03
2020-04-01 06:00:00 UTC,22.21,30.67,32.02,2736,-91.1,29.11
2020-04-01 07:00:00 UTC,27.89,38.58,40.2,2796.45,-91.48,33.71
2020-04-01 08:00:00 UTC,90.68,117.67,121.03,2855,-90.93,82.41
2020-04-01 09:00:00 UTC,78.03,107.07,111.71,2916.29,-91.54,73.96
2020-04-01 10:00:00 UTC,27.39,38.69,40.68,2976,-93.3,32.97
2020-04-01 11:00:00 UTC,40.34,58.83,62.22,3036,-92.63,44.92
2020-04-01 12:00:00 UTC,33.15,46.82,49.23,3096,-92.3,39.42
2020-04-01 13:00:00 UTC,21.69,29.67,31,3153,-92.3,28.19
2020-04-01 14:00:00 UTC,13.34,17.69,18.4,26,-92.19,17.69
2020-04-01 15:00:00 UTC,18.5,24.51,25.33,81.36,-93.11,24.46
2020-04-01 16:00:00 UTC,19.48,25.87,26.77,133,-93.14,25.84
2020-04-01 17:00:00 UTC,,,,,,
2020-04-01 18:00:00 UTC,12.57,18.73,20.34,27,-91.62,18.53
2020-04-01 19:00:00 UTC,11.62,17.55,18.79,81,-91.3,16.99
2020-04-01 20:00:00 UTC,5.64,9.41,10.58,141,-90.97,9.41
2020-04-01 21:00:00 UTC,4.52,7.58,8.62,201,-91.27,7.58
2020-04-01 22:00:00 UTC,7.68,11.98,13.24,261,-92.3,11.88
2020-04-01 23:00:00 UTC,10.87,16.11,17.41,321,-91.07,15.52
2020-04-02 00:00:00 UTC,11.38,18.59,20.52,381,-91.93,18.56
2020-04-02 01:00:00 UTC,14.81,22.74,24.52,441,-91.07,21.66
2020-04-02 02:00:00 UTC,17.99,27.23,29.24,501,-91.17,26.54
2020-04-02 03:00:00 UTC,17.04,25.89,27.93,561,-92.1,25.65
2020-04-02 04:00:00 UTC,15.84,23.31,24.78,621,-90.97,23.07
2020-04-02 05:00:00 UTC,15.65,22.71,24.28,681,-91.6,22.68
2020-04-02 06:00:00 UTC,26.72,37.38,39.31,741,-90.9,33.07
2020-04-02 07:00:00 UTC,31.37,44.24,46.51,801,-91.6,37.96
2020-04-02 08:00:00 UTC,25.3,36.39,38.28,862.5,-91.75,33
2020-04-02 09:00:00 UTC,19.38,27.21,28.86,921,-92.43,26.58
2020-04-02 10:00:00 UTC,6.92,9.7,10.35,981,-91.47,9.16
2020-04-02 11:00:00 UTC,2.57,3.74,4.12,1041,-91.1,3.74
2020-04-02 12:00:00 UTC,4.23,5.79,6.29,1101,-92.23,5.79
2020-04-02 13:00:00 UTC,8.58,11.49,12.08,1160,-92.76,10.18
2020-04-02 14:00:00 UTC,6.65,9.44,10.05,1219.47,-93.43,9.43
2020-04-02 15:00:00 UTC,9.1,12.5,13.37,1281,-93,12.12
2020-04-02 16:00:00 UTC,14.91,21.04,22.38,1341.85,-91.62,20.57
2020-04-02 17:00:00 UTC,18.6,26.08,27.58,1399,-91.2,25.13
2020-04-02 18:00:00 UTC,18.82,26.4,27.87,1462.52,-90.11,25.42
2020-04-02 19:00:00 UTC,14.73,20.75,21.79,1519.56,-90.89,20.52
2020-04-02 20:00:00 UTC,11,15.27,16.18,1579,-89.47,14.97
2020-04-02 21:00:00 UTC,13.53,18.53,19.68,1642.67,-91.37,17.05
2020-04-02 22:00:00 UTC,24.39,35.08,37.23,1699.23,-92.04,30.8
2020-04-02 23:00:00 UTC,13.93,20.19,21.46,1760.67,-91.13,20.17
2020-04-03 00:00:00 UTC,16.08,21.99,23.17,1821,-91.2,21.06
2020-04-03 01:00:00 UTC,8.55,12.13,13.08,1882,-91.41,12.13
2020-04-03 02:00:00 UTC,10.39,14.85,15.83,1941,-92.23,14.85
2020-04-03 03:00:00 UTC,9.9,13.32,14.09,2001,-91.4,13.32
2020-04-03 04:00:00 UTC,16.27,22.18,23.24,2061,-92.73,22.04
2020-04-03 05:00:00 UTC,34.71,47,48.57,2121,-91.33,38.1
2020-04-03 06:00:00 UTC,43.12,59.82,62.21,2181,-91.93,45.31
2020-04-03 07:00:00 UTC,33.76,46.69,48.49,2241,-91.3,38.36
2020-04-03 08:00:00 UTC,19.8,27.69,28.94,2301,-92.9,26.09
2020-04-03 09:00:00 UTC,12.67,17,17.86,2361,-91.87,16.86
2020-04-03 10:00:00 UTC,8.65,11.33,11.88,2419.43,-91.57,11.28
2020-04-03 11:00:00 UTC,5.98,7.97,8.48,2480,-92.94,7.88
2020-04-03 12:00:00 UTC,8.24,11.6,12.3,2541,-92.8,11.59
2020-04-03 13:00:00 UTC,12.96,18.03,19.08,2601.86,-92.79,17.67
2020-04-03 14:00:00 UTC,9.75,12.52,13.12,2661,-91.6,11.59
2020-04-03 15:00:00 UTC,7.99,10.76,11.5,2721,-92.27,10.62
2020-04-03 16:00:00 UTC,12.42,17.28,18.38,2781,-92.1,16.38
2020-04-03 17:00:00 UTC,14.13,19.79,20.98,2840.48,-93,18.69
2020-04-03 18:00:00 UTC,15.22,22.33,23.8,2900.48,-92.28,22.29
2020-04-03 19:00:00 UTC,11.57,15.84,16.74,2961,-91.77,15.42
2020-04-03 20:00:00 UTC,7.13,10.08,10.81,3020,-91.66,9.99
2020-04-03 21:00:00 UTC,9.74,13.8,14.56,3080,-93.55,13.59
2020-04-03 22:00:00 UTC,8.79,12.61,13.44,3139.48,-94.13,12.23
2020-04-03 23:00:00 UTC,8.31,11.87,12.65,3200.03,-93.83,11.82
2020-04-04 00:00:00 UTC,6.4,9.49,10.17,3260,-94.13,9.49
2020-04-04 01:00:00 UTC,6.06,8.96,9.7,3320,-94.87,8.96
2020-04-04 02:00:00 UTC,6.23,9.16,9.95,3380,-94.83,9.16
2020-04-04 03:00:00 UTC,8.29,12,12.98,3440,-94.3,11.95
2020-04-04 04:00:00 UTC,10.25,13.51,14.07,3500,-95.3,13.21
2020-04-04 05:00:00 UTC,14.61,20.15,21.23,3560,-95.17,20.12
2020-04-04 06:00:00 UTC,17.3,23.67,24.87,3620,-95,23.5
2020-04-04 07:00:00 UTC,16.56,23.14,24.35,3680,-94.97,22.92
2020-04-04 08:00:00 UTC,17.22,23.7,24.75,3740,-95.13,23.63
2020-04-04 09:00:00 UTC,16.44,23.04,24.11,3800,-95.37,22.06
2020-04-04 10:00:00 UTC,8.87,12.61,13.62,3860,-95.23,12.13
2020-04-04 11:00:00 UTC,9.97,16.21,18.33,3919.55,-95.45,15.66
2020-04-04 12:00:00 UTC,11.24,15.91,17.18,3976.6,-95.36,15.86
2020-04-04 13:00:00 UTC,18.02,25.27,26.78,4035.25,-94.79,25.11
2020-04-04 14:00:00 UTC,14.73,20.51,21.61,4099.8,-95.04,20.48
2020-04-04 15:00:00 UTC,8.8,11.65,12.2,4161.32,-95.14,11.65
2020-04-04 16:00:00 UTC,16.7,21.73,22.52,4220,-94,20.89
2020-04-04 17:00:00 UTC,23.82,31.43,32.7,4280,-93.63,29.4
2020-04-04 18:00:00 UTC,17.8,25.16,26.63,4340,-94.2,24.83
2020-04-04 19:00:00 UTC,11.9,16.77,17.7,4400,-93.63,16.45
2020-04-04 20:00:00 UTC,6.76,9.06,9.64,4460,-93.9,9.06
2020-04-04 21:00:00 UTC,4.88,7.09,7.73,4520,-94.07,7.04
2020-04-04 22:00:00 UTC,3.94,6.05,6.73,4580,-92.3,6.04
2020-04-04 23:00:00 UTC,5.98,8.97,9.83,4640,-93.27,8.95
2020-04-05 00:00:00 UTC,8.27,12.2,13.27,4700,-93,12.2
2020-04-05 01:00:00 UTC,6.27,9.25,9.95,4760,-93.43,9.25
2020-04-05 02:00:00 UTC,5.86,8.71,9.44,4820,-93.67,8.71
2020-04-05 03:00:00 UTC,4.79,7.23,7.9,4880,-93.23,7.23
2020-04-05 04:00:00 UTC,5.22,7.47,8.08,4940,-94.1,7.47
2020-04-05 05:00:00 UTC,7.25,9.99,10.59,5000,-92.83,9.99
2020-04-05 06:00:00 UTC,18.65,25.6,26.81,5060,-92.43,23.6
2020-04-05 07:00:00 UTC,38.15,53.9,56.23,5120,-93.67,42.37
2020-04-05 08:00:00 UTC,20.61,28.81,30.21,5180,-93.4,26.64
2020-04-05 09:00:00 UTC,12.27,16.45,17.22,5240,-93.4,16.44
2020-04-05 10:00:00 UTC,27.24,37.9,39.67,5300,-91.83,31.86
2020-04-05 11:00:00 UTC,22.29,31.35,32.79,5360,-93.27,28.14
2020-04-05 12:00:00 UTC,7.3,10.14,10.75,5420,-93.43,10.14
2020-04-05 13:00:00 UTC,5.4,7.4,7.9,5480,-93.07,7.21
2020-04-05 14:00:00 UTC,4.43,6.22,6.7,5540,-92.8,6.19
2020-04-05 15:00:00 UTC,5.17,7.24,7.78,5600,-93,7.04
2020-04-05 16:00:00 UTC,5.37,7.25,7.73,5660,-92.53,7.08
2020-04-05 17:00:00 UTC,6.91,9.51,10.2,5719.55,-92.9,9.48
2020-04-05 18:00:00 UTC,23.13,30.88,31.97,5779.48,-94.1,25.83
2020-04-05 19:00:00 UTC,12.01,16.66,17.49,5840,-93.47,15.72
2020-04-05 20:00:00 UTC,8.06,11.16,11.98,5900,-93.43,10.7
2020-04-05 21:00:00 UTC,5.74,7.97,8.64,5960,-93.33,7.83
2020-04-05 22:00:00 UTC,4.91,6.75,7.28,6020,-92.17,6.5
2020-04-05 23:00:00 UTC,6.43,8.74,9.35,6080,-91.73,8.45
2020-04-06 00:00:00 UTC,4.93,7.34,8.02,6140,-90.73,7.33
2020-04-06 01:00:00 UTC,9.18,12.98,13.81,6200,-92.13,12.97
2020-04-06 02:00:00 UTC,7.66,10.58,11.34,6260,-92.17,10.58
2020-04-06 03:00:00 UTC,21.3,32.18,34.42,6320,-92.47,27.15
2020-04-06 04:00:00 UTC,8.45,11.96,12.78,6380,-92.67,11.96
2020-04-06 05:00:00 UTC,17.69,24.53,25.73,6440,-92.03,24.45
2020-04-06 06:00:00 UTC,23.43,32.3,33.86,6500,-92.43,31.03
2020-04-06 07:00:00 UTC,37.69,53.25,55.64,6559.89,-93.21,42.39
2020-04-06 08:00:00 UTC,22.4,31.98,33.75,6619.17,-92.52,29.16
2020-04-06 09:00:00 UTC,23.57,35.08,37.35,6679,-92.2,31.95
2020-04-06 10:00:00 UTC,13.15,18.69,19.84,6740.31,-92.59,17.69
2020-04-06 11:00:00 UTC,6.18,8.12,8.54,6801,-91.97,7.92
2020-04-06 12:00:00 UTC,6.76,8.77,9.32,6861,-93.33,8.07
2020-04-06 13:00:00 UTC,6.82,9.29,9.88,6921,-92.47,9.16
2020-04-06 14:00:00 UTC,11.42,16.83,17.93,6981,-92.3,16.7
2020-04-06 15:00:00 UTC,5.37,6.84,7.13,7041,-92.7,6.68
2020-04-06 16:00:00 UTC,4.77,6.19,6.53,7099.79,-91.18,6.19
2020-04-06 17:00:00 UTC,8.76,11.43,11.87,7160.6,-91.63,11.28
2020-04-06 18:00:00 UTC,9.69,12.68,13.24,7221,-91.73,11.97
2020-04-06 19:00:00 UTC,6.77,8.74,9.17,7281,-91.8,8.66
2020-04-06 20:00:00 UTC,5.34,7.16,7.63,7341,-91.73,7.08
2020-04-06 21:00:00 UTC,2.78,4.37,4.88,7400,-92.69,4.37
2020-04-06 22:00:00 UTC,4.69,7.17,8,7460,-92.26,7.17
2020-04-06 23:00:00 UTC,5.78,9.02,10.1,7521,-92.93,9.02
2020-04-07 00:00:00 UTC,6.92,10.66,11.66,7581,-92.8,10.66
2020-04-07 01:00:00 UTC,14.32,22.8,24.66,7640,-92.76,22.72
2020-04-07 02:00:00 UTC,10.82,15.76,17.01,7700,-92.94,15.73
2020-04-07 03:00:00 UTC,14.61,21.26,22.72,7761,-92.4,21.24
2020-04-07 04:00:00 UTC,10.23,14.89,16.06,7821,-92.07,14.88
2020-04-07 05:00:00 UTC,13.66,18.71,19.76,7880,-93.41,18.61
2020-04-07 06:00:00 UTC,25.2,35.04,36.87,7939,-92.03,32.12
2020-04-07 07:00:00 UTC,25.15,34.73,36.61,7999,-93.2,32.15
2020-04-07 08:00:00 UTC,31.01,42.88,44.79,8059,-92.77,37.26
2020-04-07 09:00:00 UTC,22.44,31.09,32.44,8119,-92.93,29.34
2020-04-07 10:00:00 UTC,20.4,27.6,28.83,8179,-93.2,27.13
2020-04-07 11:00:00 UTC,16.52,22.46,23.46,8239,-93.03,21.86
2020-04-07 12:00:00 UTC,11.81,15.58,16.22,8299,-93.13,15.5
2020-04-07 13:00:00 UTC,7.92,10.37,10.88,8359,-92.8,10.17
2020-04-07 14:00:00 UTC,6.21,8.09,8.57,8419,-93.63,8.09
2020-04-07 15:00:00 UTC,6.17,7.98,8.37,8479,-93.67,7.89
2020-04-07 16:00:00 UTC,8.69,10.8,11.26,8539,-93.03,9.65
2020-04-07 17:00:00 UTC,8.39,10.55,10.99,8599,-93.23,10.37
2020-04-07 18:00:00 UTC,11.86,16.03,16.93,8659,-93,15.9
2020-04-07 19:00:00 UTC,9.96,12.28,12.74,23.54,-93.36,12.28
2020-04-07 20:00:00 UTC,8.61,11.1,11.65,37,-92.97,10.73
2020-04-07 21:00:00 UTC,6.28,8.55,9.13,98,-93.47,8.55
2020-04-07 22:00:00 UTC,8.66,12.48,13.35,158,-94.4,12.48
2020-04-07 23:00:00 UTC,17.15,26.22,27.88,217,-94.62,25.17
2020-04-08 00:00:00 UTC,8.54,12.3,13.14,276,-93.67,12.29
2020-04-08 01:00:00 UTC,6.94,9.97,10.81,336,-95,9.96
2020-04-08 02:00:00 UTC,12.06,16.2,17.04,396,-94.3,15.87
2020-04-08 03:00:00 UTC,14.51,21.15,22.67,456,-94.77,21
2020-04-08 04:00:00 UTC,14.38,21.05,22.31,516,-94.2,20.51
2020-04-08 05:00:00 UTC,12,16.23,17.06,576,-94.37,16
2020-04-08 06:00:00 UTC,20.97,27.69,28.82,636.9,-94.8,25.71
2020-04-08 07:00:00 UTC,22.74,29.88,31.09,696.93,-94.62,26.12
2020-04-08 08:00:00 UTC,15.66,20.41,21.28,758.39,-94.82,18.76
2020-04-08 09:00:00 UTC,10.75,14.35,15.14,817,-95.03,14.35
2020-04-08 10:00:00 UTC,10.6,14.13,14.74,877,-95.07,13.79
2020-04-08 11:00:00 UTC,10.89,14.54,15.25,937,-94.73,13.68
2020-04-08 12:00:00 UTC,7.15,8.99,9.39,997,-95.13,8.83
2020-04-08 13:00:00 UTC,5.53,7.35,7.82,1057,-94.93,7.35
2020-04-08 14:00:00 UTC,5.61,7.23,7.57,1117,-94.67,7.02
2020-04-08 15:00:00 UTC,6.96,8.67,9.05,1177,-95.27,8.23
2020-04-08 16:00:00 UTC,4.39,5.65,6.07,1236.48,-94.59,5.56
2020-04-08 17:00:00 UTC,6.64,8.44,8.84,1297,-93.73,8.42
2020-04-08 18:00:00 UTC,5.68,7.66,8.08,1357,-93.87,7.65
2020-04-08 19:00:00 UTC,8.68,12.06,12.79,1417,-94.43,11.92
2020-04-08 20:00:00 UTC,10.11,14.53,15.57,1477,-94.57,14.46
2020-04-08 21:00:00 UTC,8.42,11.48,12.07,1537,-94.2,10.88
2020-04-08 22:00:00 UTC,6.93,9.92,10.55,1597,-94.57,9.9
2020-04-08 23:00:00 UTC,9.64,13.12,13.82,1657,-94.8,12.62
2020-04-09 00:00:00 UTC,4.84,6.73,7.16,1717,-94.27,6.68
2020-04-09 01:00:00 UTC,5.74,7.91,8.47,1777,-93.8,7.91
2020-04-09 02:00:00 UTC,9.93,13.98,14.86,1837,-93.47,13.93
2020-04-09 03:00:00 UTC,9.72,13.16,13.92,1897,-93.63,13.16
2020-04-09 04:00:00 UTC,10.89,14.4,15.11,1957,-94.27,14.4
2020-04-09 05:00:00 UTC,13.3,17.71,18.48,2017,-94.63,17.56
2020-04-09 06:00:00 UTC,19.82,26.44,27.45,2077,-94.2,26.18
2020-04-09 07:00:00 UTC,17.69,23.49,24.51,2136,-94.72,23.34
2020-04-09 08:00:00 UTC,11.96,15.83,16.52,2197,-94.53,15.35
2020-04-09 09:00:00 UTC,13.66,18.11,18.78,2257,-95,17.95
2020-04-09 10:00:00 UTC,9.55,12.7,13.37,2317,-95.1,12.68
2020-04-09 11:00:00 UTC,8.27,10.86,11.33,2377,-95.03,10.58
2020-04-09 12:00:00 UTC,5.49,6.93,7.28,2437,-94.4,6.93
2020-04-09 13:00:00 UTC,10.14,12.69,13.25,2497,-94.17,12.1
2020-04-09 14:00:00 UTC,11.39,14.05,14.49,2557,-94.53,13.17
2020-04-09 15:00:00 UTC,8.38,10.56,10.93,2617,-94.4,9.95
2020-04-09 16:00:00 UTC,10.75,13.74,14.27,2677,-94.27,12.53
2020-04-09 17:00:00 UTC,14.06,19.05,20.14,2737,-95.07,18.22
2020-04-09 18:00:00 UTC,9.01,12.49,13.15,2797,-94.47,12.47
2020-04-09 19:00:00 UTC,7.07,9.81,10.34,2857,-94.57,9.78
2020-04-09 20:00:00 UTC,5.18,6.95,7.42,2917,-94.03,6.93
2020-04-09 21:00:00 UTC,5.52,7.59,8.12,2977,-94.67,7.59
2020-04-09 22:00:00 UTC,5.25,7.1,7.54,3037,-93.13,7.1
2020-04-09 23:00:00 UTC,4.48,5.99,6.44,3097,-93.27,5.99
2020-04-10 00:00:00 UTC,8.69,12.21,12.87,3157,-94.1,12.04
2020-04-10 01:00:00 UTC,4.02,5.4,5.81,3217,-92.33,5.4
2020-04-10 02:00:00 UTC,4.29,5.9,6.41,3277,-92.73,5.9
2020-04-10 03:00:00 UTC,7.44,9.67,10.15,3337,-92.67,9.3
2020-04-10 04:00:00 UTC,15.24,21.23,22.31,3397,-93.53,20.94
2020-04-10 05:00:00 UTC,9.7,13.05,13.69,3457,-94.07,13.04
2020-04-10 06:00:00 UTC,10.41,14.1,14.76,3517.79,-93.24,14.1
2020-04-10 07:00:00 UTC,12.28,16.78,17.61,3577,-93.13,16.78
2020-04-10 08:00:00 UTC,10.93,14.63,15.21,3637.79,-94,14.63
2020-04-10 09:00:00 UTC,11.87,15.61,16.25,3697,-93.9,15.61
2020-04-10 10:00:00 UTC,10.02,12.94,13.45,3757,-94.7,12.93
2020-04-10 11:00:00 UTC,13.56,17.49,18.22,3817,-94.27,17.12
2020-04-10 12:00:00 UTC,16.89,22.48,23.38,3877,-93.87,22.33
2020-04-10 13:00:00 UTC,22.71,30.59,31.81,3937,-93.63,27.07
2020-04-10 14:00:00 UTC,15.87,21.23,22.21,3997,-93.3,20.8
2020-04-10 15:00:00 UTC,18.03,23.91,24.88,4057,-94,23.25
2020-04-10 16:00:00 UTC,17.8,23.76,24.79,4117,-93.17,23.18
2020-04-10 17:00:00 UTC,17.49,23.07,24.09,4177,-93,22.14
2020-04-10 18:00:00 UTC,15.76,20.33,21.24,4237,-92.83,18.55
2020-04-10 19:00:00 UTC,15.2,20.91,22,4297,-93.97,20.34
2020-04-10 20:00:00 UTC,11.64,16.22,17.04,4357,-92.77,16.2
2020-04-10 21:00:00 UTC,14.11,19.56,20.73,4417,-92.9,19.14
2020-04-10 22:00:00 UTC,11.01,14.5,15.34,4477,-94.17,14.49
2020-04-10 23:00:00 UTC,15.93,21.35,22.28,4537,-94.1,20.65
2020-04-11 00:00:00 UTC,22.53,31.04,32.41,4597,-95.3,30.21
2020-04-11 01:00:00 UTC,18.2,24.74,25.87,4657,-94.9,24.7
2020-04-11 02:00:00 UTC,16.25,21.75,22.76,4717,-95.37,21.75
2020-04-11 03:00:00 UTC,15.37,20.54,21.4,4777,-94.63,20.54
2020-04-11 04:00:00 UTC,17.52,23.12,23.94,4837,-94.77,22.75
2020-04-11 05:00:00 UTC,19.02,25.39,26.52,4897,-94.33,25.03
2020-04-11 06:00:00 UTC,25.7,34.98,36.48,4957,-94.47,32.5
2020-04-11 07:00:00 UTC,17.93,24.5,25.52,5017,-94.97,23.81
2020-04-11 08:00:00 UTC,20.55,27.68,28.86,5077,-95.4,26.79
2020-04-11 09:00:00 UTC,21.83,28.44,29.43,3079.8,-95.2,26.82
2020-04-11 10:00:00 UTC,14.88,19.82,20.69,27.9,-95.55,19.38
2020-04-11 11:00:00 UTC,13.7,17.36,18.04,86,-95.13,16.15
2020-04-11 12:00:00 UTC,7.8,9.87,10.33,146,-94.57,9.6
2020-04-11 13:00:00 UTC,6.15,7.75,8.08,206,-94.7,7.47
2020-04-11 14:00:00 UTC,6.66,8.58,9.07,266,-95.17,8.47
2020-04-11 15:00:00 UTC,6.59,8.46,8.88,326,-95.5,8.33
2020-04-11 16:00:00 UTC,9.02,11.52,12.1,386,-93,10.9
2020-04-11 17:00:00 UTC,18.63,23.94,24.82,446,-93.17,22.24
2020-04-11 18:00:00 UTC,10.14,13.41,14.03,506,-93.93,13.36
2020-04-11 19:00:00 UTC,7.91,10.43,10.99,566,-93.57,10.42
2020-04-11 20:00:00 UTC,5.74,7.31,7.8,626,-94.1,7.27
2020-04-11 21:00:00 UTC,7.21,9.48,9.91,686,-93.3,9.23
2020-04-11 22:00:00 UTC,7.08,9.38,9.88,746,-93.53,9.28
2020-04-11 23:00:00 UTC,5.4,7.3,7.68,806,-92.57,7.3
2020-04-12 00:00:00 UTC,16.98,22.8,23.88,866,-92.57,22.8
2020-04-12 01:00:00 UTC,15.16,19.9,20.72,926,-93.83,19.86
2020-04-12 02:00:00 UTC,16.64,22.26,23.24,986,-94.03,22.26
2020-04-12 03:00:00 UTC,15.99,20.95,21.79,1046,-94.07,20.95
2020-04-12 04:00:00 UTC,14.03,18.05,18.81,1106,-94.53,18.05
2020-04-12 05:00:00 UTC,20.85,27.26,28.3,1166,-94.6,26.51
2020-04-12 06:00:00 UTC,26.31,34.7,36,1226,-93.97,32.32
2020-04-12 07:00:00 UTC,29.3,39.68,41.29,1286,-94.23,35.39
2020-04-12 08:00:00 UTC,27.1,37.42,38.9,1346,-94.07,34.06
2020-04-12 09:00:00 UTC,14.68,19.86,20.72,1406,-93.73,19.1
2020-04-12 10:00:00 UTC,8.64,11.3,11.81,1466,-93.8,11.18
2020-04-12 11:00:00 UTC,7.83,10.2,10.7,1526,-94.4,10.12
2020-04-12 12:00:00 UTC,9.16,11.98,12.46,1586,-93.4,11.55
2020-04-12 13:00:00 UTC,9.64,12.3,12.92,1646,-93.17,11.38
2020-04-12 14:00:00 UTC,5.66,7.5,7.82,1706,-93.83,7.34
2020-04-12 15:00:00 UTC,9.24,12.31,12.86,1766,-94.97,11.88
2020-04-12 16:00:00 UTC,12.52,17.31,18.17,1826,-93.27,17.04
2020-04-12 17:00:00 UTC,17.07,23.26,24.44,1886,-93.5,22.88
2020-04-12 18:00:00 UTC,16.5,22.51,23.55,1946,-93.33,21.88
2020-04-12 19:00:00 UTC,12.05,16.44,17.28,2006,-93.77,16.36
2020-04-12 20:00:00 UTC,11.7,15.76,16.49,2066,-94.6,15.64
2020-04-12 21:00:00 UTC,10.17,13.24,13.88,2126,-94.63,13.04
2020-04-12 22:00:00 UTC,8.78,11.73,12.32,2186,-94.9,11.72
2020-04-12 23:00:00 UTC,8.92,11.78,12.37,2246,-94.57,11.55
2020-04-13 00:00:00 UTC,7.92,10.56,11.1,2306,-94.13,10.53
2020-04-13 01:00:00 UTC,8.81,11.92,12.64,2366,-94.5,11.87
2020-04-13 02:00:00 UTC,9.69,13.02,13.72,2426,-94.63,13.02
2020-04-13 03:00:00 UTC,8.83,12.01,12.73,2486,-93.9,12
2020-04-13 04:00:00 UTC,11.91,16.08,16.79,2546,-95.07,16.08
